"Date","Price","Open","High","Low","Vol.","Change %"
"10/08/2023","16.030","15.230","16.030","14.100","2.61M","10.17%"
"10/01/2023","14.550","13.860","14.550","12.640","3.39M","10.23%"
"09/24/2023","13.200","12.580","13.200","12.580","788.60K","10.09%"
"09/17/2023","11.990","11.420","11.990","11.420","364.31K","10.20%"
"09/10/2023","10.880","10.370","10.880","10.370","1.41M","10.12%"
"09/03/2023","9.880","9.340","9.880","9.040","1.71M","10.14%"
"08/27/2023","8.970","8.550","8.970","8.130","3.57M","10.06%"
"08/20/2023","8.150","7.770","8.150","7.770","523.95K","10.14%"
"08/13/2023","7.400","7.050","7.400","6.850","1.31M","10.12%"
"08/06/2023","6.720","6.330","6.720","6.230","991.18K","10.16%"
"07/30/2023","6.100","5.600","6.100","5.560","1.51M","8.93%"
"07/23/2023","5.600","5.630","5.700","5.520","407.77K","-0.18%"
"07/16/2023","5.610","5.840","5.950","5.550","996.49K","-1.06%"
"07/09/2023","5.670","5.900","5.930","5.530","813.71K","-2.58%"
"07/02/2023","5.820","6.000","6.000","5.790","394.45K","-1.36%"
"06/25/2023","5.900","6.030","6.030","5.830","272.80K","-0.34%"
"06/18/2023","5.920","5.900","6.220","5.860","948.09K","1.02%"
"06/11/2023","5.860","6.000","6.140","5.800","880.99K","-1.84%"
"06/04/2023","5.970","6.100","6.230","5.910","957.65K","-0.67%"
"05/28/2023","6.010","6.250","6.290","6.000","1.39M","-3.53%"
"05/21/2023","6.230","6.400","6.490","6.150","693.44K","-4.15%"
"05/14/2023","6.500","6.000","6.630","6.000","1.25M","7.97%"
"05/07/2023","6.020","6.300","6.400","5.980","699.01K","-5.35%"
"04/30/2023","6.360","6.450","6.600","6.250","842.87K","-1.85%"
"04/23/2023","6.480","6.560","6.640","6.400","293.21K","-0.61%"
"04/16/2023","6.520","6.480","6.760","6.300","557.64K","0.93%"
"04/09/2023","6.460","6.420","6.680","6.300","577.26K","-2.27%"
"04/02/2023","6.610","6.650","6.950","6.530","941.98K","-1.05%"
"03/26/2023","6.680","7.000","7.000","6.500","1.06M","-0.15%"
"03/19/2023","6.690","6.450","6.690","6.380","993.29K","-0.30%"
"03/12/2023","6.710","7.220","7.240","6.710","1.27M","-2.75%"
"03/05/2023","6.900","6.580","6.900","6.360","1.50M","10.05%"
"02/26/2023","6.270","6.070","6.270","5.850","1.12M","3.29%"
"02/19/2023","6.070","6.600","6.600","6.070","1.00M","-7.33%"
"02/12/2023","6.550","6.650","6.750","6.500","838.39K","-1.36%"
"02/05/2023","6.640","6.790","6.790","6.450","1.59M","-1.34%"
"01/29/2023","6.730","7.000","7.080","6.700","1.17M","-3.99%"
"01/22/2023","7.010","7.250","7.360","6.920","1.43M","-2.91%"
"01/15/2023","7.220","6.850","7.430","6.850","2.23M","6.96%"
"01/08/2023","6.750","6.750","6.940","6.400","1.45M","0.30%"
"01/01/2023","6.730","6.990","7.000","6.650","825.91K","0.00%"
"12/25/2022","6.730","6.600","6.950","6.510","871.78K","-1.32%"
"12/18/2022","6.820","7.020","7.200","6.700","1.18M","-2.43%"
"12/11/2022","6.990","6.440","6.990","6.040","1.42M","10.08%"
"12/04/2022","6.350","6.990","6.990","6.350","1.62M","-9.54%"
"11/27/2022","7.020","7.090","7.340","6.430","4.30M","3.85%"
"11/20/2022","6.760","6.440","6.760","6.440","105.86K","10.10%"
"11/13/2022","6.140","5.850","6.140","5.560","1.79M","-0.16%"
"11/06/2022","6.150","6.470","6.470","6.150","711.12K","-9.69%"
"10/30/2022","6.810","7.160","7.160","6.810","1.19M","-9.56%"
"10/23/2022","7.530","7.920","8.200","7.530","1.95M","-9.60%"
"10/16/2022","8.330","8.760","9.190","8.330","3.51M","-0.24%"
"10/09/2022","8.350","7.960","8.350","7.960","279.84K","10.01%"
"10/02/2022","7.590","7.230","7.590","7.230","131.69K","10.16%"
