"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2023","17.81","16.94","18.00","16.31","35.33K","4.40%"
"01/08/2023","17.06","16.40","17.50","16.10","365.61K","-1.10%"
"01/01/2023","17.25","16.20","17.00","16.02","7.93K","0.00%"
"12/25/2022","17.25","16.80","17.24","16.25","7.14K","0.00%"
"12/18/2022","17.25","18.18","19.02","15.30","670.14K","-9.31%"
"12/11/2022","19.02","17.60","17.88","16.62","15.23K","0.00%"
"12/04/2022","19.02","18.60","19.02","16.10","609.39K","0.00%"
"11/27/2022","19.02","16.60","19.02","16.50","666.20K","0.00%"
"11/20/2022","19.02","17.00","17.00","16.20","2.65K","0.00%"
"11/13/2022","19.02","16.50","18.47","15.72","3.80K","0.00%"
"11/06/2022","19.02","18.00","18.00","15.50","5.67K","0.00%"
"10/30/2022","19.02","17.51","18.75","17.51","10.81K","0.00%"
"10/23/2022","19.02","17.98","18.00","17.98","6.70K","0.00%"
"10/16/2022","19.02","18.00","18.00","17.00","24.10K","0.00%"
"10/09/2022","19.02","16.00","18.75","16.00","7.06K","0.00%"
"10/02/2022","19.02","16.60","18.00","15.62","7.39K","0.00%"
"09/25/2022","19.02","18.80","18.89","17.00","13.54K","0.00%"
"09/18/2022","19.02","18.50","18.50","17.50","25.39K","0.00%"
"09/11/2022","19.02","18.20","19.50","17.00","78.35K","5.67%"
"09/04/2022","18.00","16.15","18.84","15.15","56.56K","-0.11%"
"08/28/2022","18.02","17.70","18.50","16.50","20.72K","4.65%"
"08/21/2022","17.22","16.20","17.50","15.00","150.99K","-0.92%"
"08/14/2022","17.38","16.31","16.99","16.05","7.45K","0.00%"
"08/07/2022","17.38","17.01","17.79","15.05","29.57K","3.39%"
"07/31/2022","16.81","14.21","17.66","13.90","123.50K","12.07%"
"07/24/2022","15.00","12.10","15.00","12.10","65.39K","0.00%"
"07/17/2022","15.00","14.00","15.00","13.90","451.81K","7.14%"
"07/03/2022","14.00","13.90","14.00","13.00","224.10K","-3.45%"
"06/26/2022","14.50","14.60","14.60","13.15","516.54K","5.38%"
"06/19/2022","13.76","15.40","15.80","13.35","37.41K","-8.27%"
"06/12/2022","15.00","15.49","15.88","14.90","172.19K","0.00%"
"06/05/2022","15.00","15.07","15.50","15.00","25.94K","-4.94%"
"05/29/2022","15.78","16.25","16.25","15.01","236.39K","-1.13%"
"05/22/2022","15.96","15.62","16.35","15.05","177.88K","-0.75%"
"05/15/2022","16.08","15.00","17.57","15.00","279.22K","4.01%"
"05/08/2022","15.46","14.01","15.99","14.01","254.41K","3.20%"
"04/24/2022","14.98","14.89","16.80","13.25","312.31K","0.13%"
"04/17/2022","14.96","14.25","15.20","13.75","88.95K","4.98%"
"04/10/2022","14.25","14.14","14.89","13.83","762.99K","0.78%"
"04/03/2022","14.14","15.40","15.40","14.00","100.18K","-7.10%"
"03/27/2022","15.22","13.50","15.24","13.20","190.21K","12.74%"
"03/20/2022","13.50","12.41","13.77","12.41","54.94K","-2.17%"
"03/13/2022","13.80","12.61","13.80","12.01","19.65K","0.00%"
"03/06/2022","13.80","13.15","14.00","12.60","101.58K","-6.57%"
"02/27/2022","14.77","13.00","14.77","13.00","66.34K","0.00%"
"02/20/2022","14.77","14.02","14.77","13.00","43.38K","0.00%"
"02/13/2022","14.77","14.00","15.00","12.10","172.22K","1.37%"
"02/06/2022","14.57","15.00","15.35","13.92","104.07K","-3.00%"
"01/30/2022","15.02","13.70","15.39","13.70","148.20K","9.88%"
