"Date","Price","Open","High","Low","Vol.","Change %"
"04/09/2023","3.31","3.22","3.34","3.15","56.72M","3.92%"
"04/02/2023","3.19","2.98","3.37","2.95","69.82M","8.50%"
"03/26/2023","2.94","2.90","3.04","2.88","41.32M","1.66%"
"03/19/2023","2.89","2.84","2.96","2.70","39.43M","3.08%"
"03/12/2023","2.80","3.28","3.29","2.52","50.27M","-15.36%"
"03/05/2023","3.31","3.31","3.45","3.17","28.62M","-2.54%"
"02/26/2023","3.40","3.27","3.44","3.26","44.06M","4.12%"
"02/19/2023","3.26","3.42","3.43","3.12","39.50M","-4.23%"
"02/12/2023","3.41","3.31","3.52","3.26","82.35M","1.72%"
"02/05/2023","3.35","3.29","3.36","3.07","63.34M","3.25%"
"01/29/2023","3.24","3.79","3.87","3.23","120.70M","-12.89%"
"01/22/2023","3.72","3.68","3.76","3.58","98.53M","2.92%"
"01/15/2023","3.62","3.33","3.81","3.31","229.72M","9.91%"
"01/08/2023","3.29","3.50","3.57","3.17","137.67M","-5.25%"
"01/01/2023","3.48","3.14","3.52","3.13","124.57M","11.38%"
"12/25/2022","3.12","3.19","3.24","3.03","74.59M","-3.85%"
"12/18/2022","3.24","3.43","3.43","3.23","74.67M","-3.43%"
"12/11/2022","3.36","3.27","3.65","3.09","176.27M","3.86%"
"12/04/2022","3.24","3.03","3.39","3.00","194.02M","8.71%"
"11/27/2022","2.98","2.89","3.01","2.85","108.22M","3.33%"
"11/20/2022","2.88","2.84","2.92","2.76","70.60M","1.69%"
"11/13/2022","2.83","2.83","2.94","2.76","99.41M","1.03%"
"11/06/2022","2.80","2.65","2.85","2.58","92.09M","6.57%"
"10/30/2022","2.63","2.63","2.81","2.59","114.44M","0.74%"
"10/23/2022","2.61","2.54","2.74","2.45","87.19M","3.42%"
"10/16/2022","2.52","2.45","2.57","2.43","38.66M","4.37%"
"10/09/2022","2.42","2.52","2.52","2.36","40.78M","-3.82%"
"10/02/2022","2.52","2.56","2.59","2.42","43.60M","-2.60%"
"09/25/2022","2.58","2.61","2.69","2.52","74.12M","-0.74%"
"09/18/2022","2.60","2.96","3.01","2.54","124.37M","-11.73%"
"09/11/2022","2.95","3.18","3.24","2.91","86.33M","-6.69%"
"09/04/2022","3.16","2.82","3.21","2.78","138.99M","12.67%"
"08/28/2022","2.80","3.12","3.28","2.76","183.94M","-9.03%"
"08/21/2022","3.08","2.53","3.16","2.49","227.85M","22.52%"
"08/14/2022","2.52","2.45","2.58","2.29","158.25M","3.15%"
"08/07/2022","2.44","2.49","2.56","2.41","72.52M","-1.17%"
"07/31/2022","2.47","2.46","2.48","2.34","78.19M","1.16%"
"07/24/2022","2.44","2.48","2.52","2.35","56.58M","-1.72%"
"07/17/2022","2.48","2.19","2.56","2.14","206.60M","11.54%"
"07/03/2022","2.23","2.14","2.57","2.05","161.36M","3.59%"
"06/26/2022","2.15","2.05","2.21","2.01","78.27M","6.81%"
"06/19/2022","2.01","2.08","2.23","2.00","52.01M","-3.69%"
"06/12/2022","2.09","1.99","2.18","1.87","117.66M","2.52%"
"06/05/2022","2.04","1.88","2.08","1.82","66.26M","9.17%"
"05/29/2022","1.87","1.72","1.89","1.68","20.50M","8.46%"
"05/22/2022","1.72","1.92","1.96","1.70","30.26M","-9.46%"
"05/15/2022","1.90","1.97","2.00","1.86","37.03M","-3.48%"
"05/08/2022","1.97","2.05","2.23","1.89","75.24M","-4.17%"
"04/24/2022","2.05","1.94","2.11","1.87","18.45M","5.73%"
"04/17/2022","1.94","1.75","1.96","1.64","18.80M","10.73%"
"04/10/2022","1.75","1.91","1.93","1.74","15.82M","-8.89%"
"04/03/2022","1.93","1.90","2.14","1.89","50.90M","3.21%"
"03/27/2022","1.87","2.06","2.11","1.84","17.20M","-11.02%"
"03/20/2022","2.10","1.84","2.23","1.84","46.53M","14.33%"
"03/13/2022","1.83","1.64","1.84","1.63","22.43M","12.38%"
"03/06/2022","1.63","1.69","1.71","1.56","15.54M","-4.32%"
"02/27/2022","1.71","1.69","1.74","1.64","17.02M","3.80%"
"02/20/2022","1.64","1.80","1.80","1.58","23.38M","-9.43%"
"02/13/2022","1.81","2.05","2.07","1.76","43.22M","-11.37%"
"02/06/2022","2.05","2.10","2.22","2.03","36.42M","-2.14%"
"01/30/2022","2.09","2.08","2.21","2.02","40.36M","1.45%"
"01/23/2022","2.06","2.06","2.11","1.93","15.61M","1.10%"
"01/16/2022","2.04","2.08","2.10","2.01","19.51M","-1.44%"
"01/09/2022","2.07","2.29","2.33","2.05","33.65M","-9.77%"
"01/02/2022","2.29","2.19","2.32","2.15","45.98M","5.14%"
"12/26/2021","2.18","2.20","2.27","2.16","84.07M","1.39%"
"12/19/2021","2.15","2.02","2.18","1.93","81.91M","6.67%"
"12/12/2021","2.02","1.97","2.08","1.91","89.05M","4.25%"
"12/05/2021","1.93","1.78","2.13","1.77","181.92M","9.28%"
"11/28/2021","1.77","1.73","1.85","1.72","60.78M","-0.84%"
"11/21/2021","1.79","1.72","1.87","1.69","19.29M","4.37%"
"11/14/2021","1.71","1.93","1.93","1.69","24.04M","-11.58%"
"11/07/2021","1.93","1.68","2.00","1.64","64.87M","16.14%"
"10/31/2021","1.67","1.76","1.79","1.64","17.47M","-5.51%"
"10/24/2021","1.76","1.99","2.03","1.61","81.33M","-11.28%"
"10/17/2021","1.99","1.96","2.07","1.95","18.60M","1.14%"
"10/10/2021","1.96","1.96","1.99","1.94","11.08M","0.77%"
"10/03/2021","1.95","2.02","2.02","1.94","9.42M","-2.61%"
"09/26/2021","2.00","2.05","2.07","1.93","32.92M","-2.55%"
"09/19/2021","2.05","2.22","2.27","1.94","50.70M","-7.72%"
"09/12/2021","2.23","2.22","2.33","2.19","25.99M","1.36%"
"09/05/2021","2.20","2.32","2.34","2.16","34.90M","-5.47%"
"08/29/2021","2.32","2.28","2.38","2.25","45.41M","1.63%"
"08/22/2021","2.29","2.27","2.34","2.15","84.67M","0.33%"
"08/15/2021","2.28","2.42","2.42","2.26","55.64M","-5.57%"
"08/08/2021","2.41","2.41","2.53","2.37","90.23M","0.62%"
"08/01/2021","2.40","2.44","2.49","2.32","19.07M","-2.13%"
"07/25/2021","2.45","2.41","2.49","2.38","21.89M","3.06%"
"07/18/2021","2.38","2.40","2.41","2.35","1.74M","0.30%"
"07/11/2021","2.37","2.33","2.42","2.31","9.74M","1.54%"
"07/04/2021","2.33","2.44","2.45","2.31","7.58M","-3.56%"
"06/27/2021","2.42","2.43","2.49","2.37","6.03M","-0.59%"
"06/20/2021","2.44","2.31","2.54","2.31","21.88M","5.28%"
"06/13/2021","2.31","2.44","2.44","2.30","8.11M","-4.73%"
"06/06/2021","2.43","2.31","2.51","2.28","20.18M","6.96%"
"05/30/2021","2.27","2.36","2.36","2.26","16.28M","-2.77%"
"05/23/2021","2.33","2.46","2.47","2.31","13.30M","-3.56%"
"05/16/2021","2.42","2.38","2.49","2.33","20.01M","2.74%"
"05/09/2021","2.36","2.39","2.39","2.34","9.96M","-1.20%"
"05/02/2021","2.38","2.41","2.44","2.36","10.96M","-12.63%"
"04/25/2021","2.73","2.74","2.77","2.70","19.40M","0.53%"
"04/18/2021","2.72","2.62","2.75","2.59","15.12M","4.42%"
"04/11/2021","2.60","2.73","2.77","2.56","11.92M","-3.98%"
"04/04/2021","2.71","2.78","2.78","2.61","10.80M","-1.82%"
"03/28/2021","2.76","2.70","2.80","2.64","16.19M","3.50%"
"03/21/2021","2.67","2.72","2.73","2.50","21.23M","-1.85%"
"03/14/2021","2.72","2.70","2.77","2.65","17.82M","0.80%"
"03/07/2021","2.69","2.77","2.81","2.67","24.69M","-1.57%"
"02/28/2021","2.74","2.74","2.89","2.68","39.91M","1.87%"
"02/21/2021","2.69","2.70","2.74","2.61","15.10M","0.81%"
"02/14/2021","2.67","2.80","2.81","2.57","12.28M","-4.38%"
"02/07/2021","2.79","2.85","2.86","2.72","17.92M","-1.27%"
"01/31/2021","2.82","2.85","2.94","2.80","36.22M","-1.26%"
"01/24/2021","2.86","2.90","2.96","2.83","60.85M","-1.49%"
"01/17/2021","2.90","2.84","2.95","2.75","55.17M","2.02%"
"01/10/2021","2.84","2.87","2.90","2.77","34.02M","0.51%"
"01/03/2021","2.83","2.72","2.87","2.72","39.78M","3.14%"
"12/27/2020","2.74","2.66","2.77","2.59","14.19M","4.37%"
"12/20/2020","2.63","2.74","2.82","2.51","28.33M","-3.94%"
"12/13/2020","2.74","2.69","2.84","2.68","24.97M","1.33%"
"12/06/2020","2.70","2.74","2.77","2.68","19.64M","-0.79%"
"11/29/2020","2.72","2.80","2.84","2.69","37.86M","-2.57%"
"11/22/2020","2.79","2.84","2.93","2.77","32.02M","-2.02%"
"11/15/2020","2.85","2.81","2.96","2.77","56.40M","2.06%"
"11/08/2020","2.79","2.59","2.87","2.58","50.53M","7.16%"
"11/01/2020","2.61","2.61","2.64","2.46","33.30M","-1.36%"
"10/25/2020","2.64","2.62","2.76","2.58","55.85M","-1.08%"
"10/18/2020","2.67","2.75","2.84","2.59","68.48M","-2.87%"
"10/11/2020","2.75","3.05","3.23","2.66","162.06M","-1.03%"
"10/04/2020","2.78","2.43","2.78","2.41","134.50M","14.84%"
"09/27/2020","2.42","2.18","2.45","2.15","66.93M","12.71%"
"09/20/2020","2.15","2.16","2.23","2.08","29.55M","-1.32%"
"09/13/2020","2.18","2.22","2.25","2.16","19.42M","-1.94%"
"09/06/2020","2.22","2.23","2.27","2.14","48.05M","-3.13%"
"08/30/2020","2.29","2.44","2.48","2.24","40.96M","-5.90%"
"08/23/2020","2.44","2.46","2.60","2.41","68.85M","0.00%"
"08/16/2020","2.44","2.44","2.51","2.34","34.58M","1.19%"
"08/09/2020","2.41","2.23","2.58","2.21","77.83M","8.77%"
"08/02/2020","2.21","2.14","2.23","2.11","27.65M","5.48%"
"07/26/2020","2.10","2.00","2.13","1.99","27.79M","6.18%"
"07/19/2020","1.98","2.02","2.04","1.90","32.40M","-0.36%"
"07/12/2020","1.98","2.26","2.29","1.92","111.90M","-8.91%"
"07/05/2020","2.18","2.00","2.25","1.98","156.26M","10.99%"
"06/28/2020","1.96","1.93","1.98","1.91","13.20M","-1.09%"
"06/21/2020","1.98","1.93","2.06","1.87","64.97M","1.47%"
"06/14/2020","1.95","1.85","2.02","1.82","76.76M","4.21%"
"06/07/2020","1.87","1.93","2.02","1.86","73.91M","-0.76%"
"05/31/2020","1.89","1.82","1.92","1.82","69.78M","6.48%"
"05/17/2020","1.77","1.87","1.89","1.75","31.11M","-3.89%"
"05/10/2020","1.85","1.90","1.98","1.77","48.71M","-3.75%"
"05/03/2020","1.92","2.18","2.19","1.85","60.33M","-13.03%"
"04/26/2020","2.21","2.09","2.30","2.09","71.23M","6.97%"
"04/19/2020","2.06","2.03","2.08","1.98","18.61M","0.70%"
"04/12/2020","2.05","2.05","2.13","1.97","47.12M","0.00%"
