"Date","Price","Open","High","Low","Vol.","Change %"
"04/07/2024","6.038","5.819","6.358","5.853","4.08M","3.76%"
"03/31/2024","5.819","5.617","5.937","5.453","1.96M","3.60%"
"03/24/2024","5.617","5.882","5.992","5.432","2.08M","-4.51%"
"03/17/2024","5.882","6.147","6.219","4.842","5.17M","-4.32%"
"03/10/2024","6.147","6.531","6.758","5.937","3.15M","-5.87%"
"03/03/2024","6.531","6.737","6.947","6.211","7.24M","-3.06%"
"02/25/2024","6.737","7.242","7.082","6.404","10.57M","-6.98%"
"02/18/2024","7.242","7.600","7.705","7.137","11.07M","-4.71%"
"02/11/2024","7.600","7.187","7.785","6.737","21.17M","5.74%"
"02/04/2024","7.187","7.436","7.432","6.737","14.21M","-3.34%"
"01/28/2024","7.436","7.684","7.933","6.320","19.46M","-2.70%"
"01/21/2024","7.642","7.432","7.996","7.288","30.88M","4.25%"
"01/14/2024","7.331","7.495","7.571","7.036","29.59M","-1.42%"
"01/07/2024","7.436","8.080","8.408","7.389","24.68M","-6.11%"
"12/31/2023","7.920","5.848","8.337","5.777","53.11M","39.23%"
"12/24/2023","5.688","5.309","6.181","4.505","34.01M","8.95%"
"12/17/2023","5.221","5.814","6.006","5.187","18.88M","-8.75%"
"12/10/2023","5.722","5.011","6.033","4.950","42.53M","23.08%"
"12/03/2023","4.649","4.216","4.731","4.121","16.35M","11.75%"
"11/26/2023","4.160","3.807","4.488","3.698","32.72M","12.13%"
"11/19/2023","3.710","3.931","3.931","3.593","14.92M","-2.43%"
"11/12/2023","3.802","3.311","3.953","3.160","22.34M","16.12%"
"11/05/2023","3.274","3.235","3.501","3.211","13.00M","3.22%"
"10/29/2023","3.172","3.522","3.527","3.150","10.43M","-8.75%"
"10/22/2023","3.476","3.807","3.934","3.469","10.97M","-6.60%"
"10/15/2023","3.722","3.746","4.111","3.651","15.93M","0.79%"
"10/08/2023","3.693","3.749","3.975","3.089","11.68M","-1.94%"
"10/01/2023","3.766","3.598","4.379","3.530","13.53M","7.72%"
"09/24/2023","3.496","3.041","3.629","2.973","13.84M","16.07%"
"09/17/2023","3.012","3.141","3.223","2.919","5.52M","-2.67%"
"09/10/2023","3.094","2.980","3.243","2.776","10.05M","4.78%"
"09/03/2023","2.953","2.700","3.248","2.693","10.60M","11.17%"
"08/27/2023","2.656","2.360","2.832","2.192","14.27M","17.04%"
"08/20/2023","2.270","1.888","2.474","1.888","10.66M","21.48%"
