"Date","Price","Open","High","Low","Vol.","Change %"
"11/10/2019","0.96","0.96","0.98","0.95","22.90M","-0.68%"
"11/03/2019","0.96","0.95","0.98","0.93","1.86M","-1.35%"
"10/27/2019","0.98","0.93","1.02","0.92","210.70K","-0.94%"
"10/20/2019","0.99","0.99","0.99","0.91","36.80K","-47.27%"
"10/13/2019","1.87","1.76","1.88","1.70","61.88K","1.63%"
"10/06/2019","1.84","1.75","1.85","1.75","270.88K","10.18%"
"09/29/2019","1.67","1.70","1.75","1.67","5.60K","0.00%"
"09/22/2019","1.67","1.72","1.72","1.50","343.68K","-4.57%"
"09/15/2019","1.75","1.77","1.85","1.73","4.69M","0.57%"
"09/08/2019","1.74","1.75","1.77","1.70","202.92K","-0.57%"
"09/01/2019","1.75","1.69","1.76","1.68","87.83K","1.16%"
"08/25/2019","1.73","1.74","1.77","1.68","856.60K","-0.57%"
"08/18/2019","1.74","1.78","1.80","1.61","321.25K","-2.25%"
"08/11/2019","1.78","1.78","1.78","1.73","116.52K","0.56%"
"08/04/2019","1.77","1.68","1.78","1.63","4.93M","11.32%"
"07/28/2019","1.59","1.54","1.69","1.54","92.06K","0.00%"
"07/21/2019","1.59","1.60","1.67","1.51","133.25K","-5.92%"
"07/14/2019","1.69","1.67","1.73","1.67","336.03K","-5.06%"
"07/07/2019","1.78","1.71","1.79","1.65","94.94K","1.14%"
"06/30/2019","1.76","1.71","1.78","1.69","123.35K","0.00%"
"06/23/2019","1.76","1.71","1.76","1.69","257.09K","2.33%"
"06/16/2019","1.72","1.74","1.82","1.69","575.66K","0.00%"
"06/09/2019","1.72","1.52","1.74","1.50","522.50K","14.67%"
"06/02/2019","1.50","1.52","1.52","1.50","26.13K","-2.60%"
"05/26/2019","1.54","1.66","1.66","1.52","78.49K","-5.52%"
"05/19/2019","1.63","1.63","1.67","1.59","105.17K","0.62%"
"05/12/2019","1.62","1.69","1.69","1.54","190.69K","-3.57%"
"05/05/2019","1.68","1.74","1.74","1.65","111.86K","-0.59%"
"04/28/2019","1.69","1.69","1.69","1.69","9.12K","0.00%"
"04/21/2019","1.69","1.67","1.70","1.66","161.15K","0.00%"
"04/14/2019","1.69","1.68","1.72","1.67","499.82K","1.81%"
"04/07/2019","1.66","1.69","1.69","1.65","182.25K","-4.05%"
"03/31/2019","1.73","1.73","1.74","1.69","81.68K","2.37%"
"03/24/2019","1.69","1.69","1.74","1.64","209.69K","-1.17%"
"03/17/2019","1.71","1.72","1.75","1.67","683.22K","-0.58%"
"03/10/2019","1.72","1.78","1.78","1.71","70.87K","-3.91%"
"03/03/2019","1.79","1.76","1.79","1.71","5.68M","2.87%"
"02/24/2019","1.74","1.79","1.80","1.73","449.03K","-2.79%"
"02/17/2019","1.79","1.73","1.85","1.73","1.06M","3.47%"
"02/10/2019","1.73","1.74","1.78","1.69","936.42K","-3.35%"
"02/03/2019","1.79","1.76","1.96","1.74","6.23M","4.07%"
"01/27/2019","1.72","1.71","1.82","1.69","357.49K","1.78%"
"01/20/2019","1.69","1.64","1.73","1.64","74.28K","0.00%"
"01/13/2019","1.69","1.68","1.69","1.61","113.16K","2.42%"
"01/06/2019","1.65","1.65","1.69","1.61","57.51K","-1.20%"
"12/30/2018","1.67","1.57","1.74","1.57","199.64K","5.03%"
"12/23/2018","1.59","1.59","1.65","1.51","54.49K","-0.62%"
"12/16/2018","1.60","1.59","1.69","1.57","73.24K","1.27%"
"12/09/2018","1.58","1.59","1.68","1.50","101.65K","3.27%"
"12/02/2018","1.53","1.56","1.62","1.46","159.66K","-4.97%"
"11/25/2018","1.61","1.69","1.69","1.56","195.43K","-9.04%"
"11/18/2018","1.77","1.65","1.78","1.61","98.93K","4.73%"
"11/11/2018","1.69","1.65","1.71","1.59","150.94K","3.05%"
"11/04/2018","1.64","1.57","1.69","1.51","317.93K","10.07%"
"10/28/2018","1.49","1.52","1.59","1.50","20.79K","0.00%"
"10/21/2018","1.49","1.51","1.58","1.49","70.35K","-3.87%"
"10/14/2018","1.55","1.54","1.55","1.49","138.15K","3.33%"
"10/07/2018","1.50","1.56","1.56","1.41","207.31K","-5.06%"
"09/30/2018","1.58","1.55","1.69","1.55","476.57K","1.28%"
"09/23/2018","1.56","1.57","1.62","1.50","280.23K","0.00%"
"09/16/2018","1.56","1.83","1.85","1.50","290.39K","-15.68%"
"09/09/2018","1.85","1.90","1.97","1.83","357.07K","-1.60%"
